timestamp,load_mw,hour,day_of_week,hour_norm,dow_norm,load_scaled,lstm_prediction,residual,residual_z,lstm_anomaly,zscore_anomaly,lstm_streak,z_streak
2025-02-16 02:45:00+00:00,46290.773,2.75,6,0.11458333333333333,1.0,0.3006157394632031,46078.393767636364,212.37923236363713,-0.25130463405225173,0,0,19,18
2025-02-16 03:00:00+00:00,46016.644,3.0,6,0.125,1.0,0.2939297409799665,46176.67067592919,-160.0266759291917,-0.7571658269236887,0,0,19,18
2025-02-16 03:00:00+00:00,46016.644,3.0,6,0.125,1.0,0.2939297409799665,46176.67067592919,-160.0266759291917,-0.7571658269236887,0,0,19,18
2025-02-16 03:15:00+00:00,46047.707,3.25,6,0.13541666666666666,1.0,0.2946873666630748,46225.04604798795,-177.33904798794538,-0.7806822561372239,0,0,19,18
2025-02-16 03:15:00+00:00,46047.707,3.25,6,0.13541666666666666,1.0,0.2946873666630748,46225.04604798795,-177.33904798794538,-0.7806822561372239,0,0,19,18
2025-02-16 03:30:00+00:00,45985.306,3.5,6,0.14583333333333334,1.0,0.2931654080547098,46229.59399279225,-244.28799279225495,-0.8716230074143657,0,0,19,18
2025-02-16 03:30:00+00:00,45985.306,3.5,6,0.14583333333333334,1.0,0.2931654080547098,46229.59399279225,-244.28799279225495,-0.8716230074143657,0,0,19,18
2025-02-16 03:45:00+00:00,45908.132,3.75,6,0.15625,1.0,0.29128313639813486,46185.50752085794,-277.3755208579387,-0.91656777344452,0,0,19,18
2025-02-16 03:45:00+00:00,45908.132,3.75,6,0.15625,1.0,0.29128313639813486,46185.50752085794,-277.3755208579387,-0.91656777344452,0,0,19,18
2025-02-16 04:00:00+00:00,46216.954,4.0,6,0.16666666666666666,1.0,0.298815296160838,46101.88740942908,115.06659057091747,-0.3834902088848208,0,0,19,18
2025-02-16 04:00:00+00:00,46216.954,4.0,6,0.16666666666666666,1.0,0.298815296160838,46101.88740942908,115.06659057091747,-0.3834902088848208,0,0,19,18
2025-02-16 04:15:00+00:00,46168.338,4.25,6,0.17708333333333334,1.0,0.2976295533088923,46120.08041055519,48.257589444816404,-0.4742408663035773,0,0,19,18
2025-02-16 04:15:00+00:00,46168.338,4.25,6,0.17708333333333334,1.0,0.2976295533088923,46120.08041055519,48.257589444816404,-0.4742408663035773,0,0,19,18
2025-02-16 04:30:00+00:00,46448.105,4.5,6,0.1875,1.0,0.304453062451156,46205.37453713233,242.73046286767203,-0.21007674446728403,0,0,19,18
2025-02-16 04:30:00+00:00,46448.105,4.5,6,0.1875,1.0,0.304453062451156,46205.37453713233,242.73046286767203,-0.21007674446728403,0,0,19,18
2025-02-16 04:45:00+00:00,46178.621,4.75,6,0.19791666666666666,1.0,0.29788035538529833,46400.8799559098,-222.2589559097978,-0.84169965059584,0,0,19,18
2025-02-16 04:45:00+00:00,46178.621,4.75,6,0.19791666666666666,1.0,0.29788035538529833,46400.8799559098,-222.2589559097978,-0.84169965059584,0,0,19,18
